MM	10942
aH	10940
rK	10890
Hi	10886
Us	10881
xk	10875
"L	10873
UB	10870
kS	10867
TH	10860
Ng	10843
Lp	10840
NG	10831
mM	10824
Nf	10823
JO	10817
rU	10817
c?	10771
iA	10771
::	10744
Le	10721
CV	10699
:G	10698
fJ	10689
d>	10664
;T	10647
A"	10626
SX	10622
UR	10611
;h	10609
WS	10573
aA	10519
gj	10495
D'	10447
YI	10447
"Y	10428
"'	10416
Ne	10406
iC	10387
yJ	10375
WP	10373
KP	10355
Qa	10354
Ry	10352
hz	10331
.z	10310
gR	10304
'O	10265
Jp	10263
SZ	10250
Au	10193
Sx	10191
DW	10163
"N	10152
Fx	10073
XB	10065
YT	10028
k/	10008
No	10002
bq	9998
cT	9979
M"	9974
gL	9930
VA	9902
XE	9898
YC	9879
'"	9868
qt	9868
yO	9854
/;	9845
Ym	9845
eY	9830
S/	9810
/:	9753
mF	9741
:U	9736
Me	9732
zb	9679
aU	9665
wx	9665
Ev	9657
R/	9657
cM	9602
"G	9601
'v	9592
r<	9582
Hd	9566
gE	9553
hF	9548
C'	9547
H,	9516
E;	9487
Fm	9469
,Q	9466
hL	9436
IB	9417
gG	9400
vx	9386
qs	9379
xx	9363
kT	9355
Mv	9347
T'	9344
O'	9286
Ru	9270
HB	9251
Fd	9223
n<	9217
Qi	9213
G"	9211
rV	9201
'A	9165
hG	9121
Ut	9103
hH	9094
'k	9088
Hc	9084
Ua	9049
'U	9026
Pf	9015
l>	9010
KS	9002
Ak	8977
fU	8963
Yf	8936
<i	8915
FP	8913
m?	8908
Hb	8902
oU	8890
d<	8882
NB	8846
pT	8828
Ul	8825
GB	8810
Yo	8809
iI	8790
w/	8771
iF	8752
z:	8751
sQ	8724
o>	8717
CF	8711
jt	8692
D/	8686
Ly	8673
NV	8673
wC	8667
Op	8655
Ow	8622
kq	8618
L"	8602
,z	8594
F.	8594
mq	8581
Mu	8573
Bp	8545
>.	8538
k;	8518
Cg	8508
Oo	8496
z-	8482
pN	8459
dQ	8452
G:	8414
GH	8414
pB	8402
"/	8391
hO	8360
Nx	8330
eX	8324
;A	8305
>a	8284
oO	8275
UU	8219
vz	8198
H:	8190
;S	8182
/k	8164
;v	8160
Re	8160
mH	8152
HE	8122
/C	8076
;I	8040
fz	8038
qp	8005
Pg	8001
pI	7991
Nl	7985
xv	7985
P"	7979
m>	7974
Og	7970
>N	7955
zm	7947
CB	7924
Wm	7923
bz	7907
;k	7886
cA	7885
E/	7871
U-	7871
Yi	7846
A'	7843
<l	7812
P/	7812
Np	7794
aI	7794
-V	7790
c<	7790
<r	7768
pq	7765
Km	7755
l<	7755
eZ	7725
zf	7704
Jd	7695
YF	7695
:K	7692
T/	7671
NX	7670
YS	7633
Dk	7627
En	7619
pP	7601
hE	7599
i>	7582
/O	7565
'I	7556
kP	7556
"<	7534
XD	7525
pA	7520
uq	7518
Ll	7513
kN	7493
aV	7487
xq	7468
"k	7465
jw	7465
v/	7452
h?	7443
gW	7439
u?	7432
XR	7424
<c	7418
KA	7411
R'	7379
H'	7367
N'	7357
wS	7347
;q	7331
iM	7318
j,	7317
j.	7301
HG	7292
MF	7288
On	7267
gH	7231
cP	7188
Cw	7177
yK	7176
<,	7161
Zp	7161
;.	7160
U:	7152
Vt	7117
f<	7102
x;	7079
>'	7077
WD	7073
Pm	7061
ja	7041
Gp	7026
Gb	6994
Uf	6949
Ji	6930
MB	6898
AJ	6897
Om	6890
zc	6863
<>	6858
W-	6848
XM	6841
?-	6832
d?	6801
Je	6798
/P	6796
KR	6793
xN	6789
HI	6779
Fg	6772
Oy	6763
wq	6759
mW	6758
x/	6757
fK	6721
M:	6662
TX	6654
VT	6648
aK	6645
Dh	6642
L'	6639
'T	6632
kA	6628
Hy	6610
iP	6601
Gu	6593
FG	6590
Mh	6558
y<	6546
pz	6543
"j	6534
YD	6531
wP	6526
xS	6526
Yl	6521
RZ	6516
q,	6485
oK	6453
?H	6448
Ho	6403
/F	6400
xC	6380
G,	6379
cD	6362
-G	6356
'C	6355
SH	6338
VI	6335
/Q	6305
'S	6298
mG	6288
wM	6280
PU	6279
?;	6278
YH	6277
V-	6261
q/	6246
kj	6239
PF	6228
j:	6228
/A	6218
WO	6197
O/	6187
>i	6183
?D	6174
lU	6174
zh	6169
C"	6161
hJ	6161
iT	6158
BU	6154
DY	6152
wT	6150
HU	6146
cN	6132
L;	6121
fV	6103
kF	6100
kR	6084
YA	6076
aO	6067
Th	6059
<d	6039
'R	6029
bC	6028
Ob	6013
/S	6002
<n	6002
Bk	5989
'N	5988
kM	5986
OV	5983
'<	5977
VC	5974
H.	5963
YL	5952
Vi	5949
D"	5947
Sz	5945
uS	5944
wA	5929
gU	5924
JI	5921
><	5911
Xo	5910
.j	5903
YR	5888
ql	5885
pF	5873
o<	5870
<p	5863
mO	5855
Up	5847
V,	5847
kD	5845
jl	5815
Bm	5812
DH	5788
Sq	5783
YM	5774
PW	5756
Hf	5750
<u	5742
Kd	5728
a<	5724
BM	5720
F/	5720
Va	5709
Yp	5705
:z	5694
?N	5682
G.	5680
uT	5666
-Q	5646
cB	5643
a>	5625
V:	5608
H-	5600
C/	5583
PG	5576
Nk	5573
TW	5570
yU	5569
yV	5565
qc	5555
Kp	5546
je	5538
iE	5528
g?	5515
HW	5499
->	5475
VV	5466
z'	5459
xF	5440
'q	5436
PB	5435
K,	5429
bA	5408
qb	5407
>n	5390
KE	5388
oJ	5387
Ov	5385
hK	5383
zw	5372
PY	5366
z"	5344
lJ	5341
He	5337
Kb	5335
jk	5335
KO	5334
<A	5327
Mw	5312
.X	5297
UK	5296
KI	5294
QO	5288
UG	5283
iH	5272
aJ	5266
F:	5265
CG	5260
Nu	5242
Cy	5224
KM	5209
;N	5204
oV	5195
yx	5195
;F	5191
bj	5189
jz	5171
/'	5169
I/	5162
Yb	5162
<b	5145
CW	5139
KT	5106
<-	5105
YG	5104
LH	5100
wD	5098
pL	5065
>o	5064
yz	5064
gK	5059
Jy	5030
Vo	5019
Xa	5018
;B	5011
Ch	5011
q-	5008
?O	5004
cR	5003
Px	4972
Ww	4965
xM	4963
kz	4953
WY	4951
;D	4948
wj	4935
Gc	4929
bP	4905
Xr	4894
cH	4892
Yd	4885
/M	4881
Ja	4879
"V	4857
LZ	4843
QI	4842
';	4836
cq	4836
p<	4830
Jf	4823
KD	4816
:Y	4812
;M	4803
Kf	4794
RK	4781
qm	4781
M'	4777
qd	4769
V.	4766
iB	4763
cL	4761
lK	4750
fQ	4728
pj	4725
Ur	4723
/"	4718
cO	4716
Kc	4708
HO	4698
Uu	4697
iO	4697
kB	4680
AX	4673
jg	4673
Wu	4670
vC	4669
cF	4642
p>	4635
qr	4629
F'	4617
Ph	4616
q'	4604
uC	4604
Lx	4595
>b	4592
xA	4578
Yc	4574
g>	4574
?d	4572
LU	4534
lQ	4534
'P	4519
?.	4516
Ff	4514
iR	4498
Ax	4489
Pk	4489
?Y	4486
xO	4483
wR	4473
Zn	4471
?C	4468
'?	4455
Yn	4450
Bx	4449
'F	4446
cz	4430
qw	4429
;-	4428
tQ	4418
MW	4408
-X	4401
GF	4398
UO	4394
xI	4390
SW	4382
-j	4379
W,	4378
BP	4374
MH	4371
>>	4369
Yg	4368
MK	4360
<m	4355
pR	4353
jv	4336
Vd	4334
X,	4333
Uc	4329
aQ	4327
'B	4326
;/	4320
AW	4308
hV	4307
vN	4303
cI	4302
nY	4302
KC	4282
Xs	4263
pD	4258
hU	4255
ZP	4248
j;	4244
gJ	4242
rQ	4228
U'	4222
YP	4216
AV	4209
Vg	4201
'z	4198
<h	4187
UV	4182
-Y	4179
Y,	4179
;"	4173
q:	4166
Jw	4160
nX	4158
h<	4152
vj	4142
XI	4135
Zr	4129
Xi	4125
>l	4121
Gf	4110
kx	4108
KL	4106
pM	4105
>t	4104
wB	4090
/z	4088
YN	4083
/I	4068
dY	4052
:J	4036
Jv	4030
Wc	4022
ZD	4019
TK	4010
iD	4007
/E	4003
Fy	3987
Ju	3980
q;	3971
Kv	3962
"K	3960
Gg	3956
X.	3953
Yw	3950
cU	3938
iL	3936
xT	3921
>d	3913
kH	3912
z/	3911
>e	3908
,Y	3901
vA	3891
SK	3872
v?	3870
XA	3867
wW	3867
kL	3861
zg	3861
pH	3855
U"	3854
wH	3854
/D	3851
;R	3850
?i	3839
Uo	3827
H"	3821
pW	3805
Pv	3800
"?	3792
;L	3792
xP	3788
A;	3781
/T	3779
<<	3775
sZ	3772
i<	3768
:j	3760
.Z	3758
IW	3754
Wv	3752
"z	3736
pG	3733
wL	3727
wF	3721
sX	3720
pO	3712
bS	3710
tY	3706
X-	3704
'M	3690
ZT	3688
FW	3686
c>	3657
iG	3656
B:	3653
J.	3644
Fv	3640
?P	3639
'L	3638
,<	3626
>f	3615
xL	3612
CH	3604
;j	3603
:V	3594
>C	3592
kE	3588
?t	3587
Lh	3571
mJ	3563
BB	3560
XT	3556
,X	3547
Tv	3537
JD	3535
QS	3530
?<	3528
x>	3525
ZA	3508
iN	3505
bB	3497
X:	3488
?M	3481
nZ	3478
WL	3475
<P	3466
?B	3466
G'	3464
YV	3463
Vm	3454
PH	3442
lV	3440
Gy	3437
VP	3431
vS	3431
M/	3425
lX	3423
FD	3395
?,	3392
/W	3390
SY	3389
>-	3387
Bv	3378
";	3374
Za	3362
/j	3355
T;	3353
VM	3344
mK	3317
-K	3310
wN	3308
Ye	3304
wJ	3293
h>	3290
Nq	3286
mV	3283
zk	3280
rX	3266
;H	3258
S;	3250
u>	3246
yQ	3239
'D	3233
Ey	3231
"q	3219
zv	3216
'/	3205
B'	3194
sY	3185
wO	3185
rY	3180
kO	3177
cj	3157
Wp	3152
wE	3126
VE	3121
kG	3118
CY	3100
XU	3094
-z	3090
OW	3087
jf	3081
.>	3078
;O	3059
FB	3052
j/	3034
L/	3030
W.	3028
cW	3019
wz	3017
,Z	3003
qh	3003
Rh	2994
Mj	2992
FH	2991
KF	2989
Nh	2989
bN	2979
k<	2978
mU	2978
Ub	2974
/R	2972
C<	2967
cG	2966
Aj	2963
gQ	2961
GV	2952
;y	2951
Dx	2939
z;	2914
H/	2892
'H	2888
xD	2878
>c	2861
zy	2844
AZ	2834
WC	2823
>M	2821
Mz	2812
uM	2807
Vw	2805
gV	2794
/B	2776
-J	2772
dZ	2769
xz	2769
P;	2768
qv	2768
<f	2761
iW	2760
Xc	2750
QT	2732
LK	2716
uD	2705
x<	2704
Vf	2702
kW	2702
Zo	2698
Ok	2691
f>	2685
N;	2679
YB	2674
wG	2663
xB	2661
xj	2661
K:	2656
Ex	2654
xU	2654
NK	2651
WB	2642
Fw	2632
/H	2631
BV	2624
>A	2617
g<	2615
??	2613
Uk	2613
>S	2601
R;	2595
uP	2592
>m	2590
xR	2579
;G	2578
?a	2573
N/	2573
XO	2573
BW	2572
I;	2568
WF	2565
Dz	2563
uN	2551
?"	2546
jj	2545
Ej	2543
:<	2541
Jb	2539
uF	2538
.?	2533
y?	2527
<"	2504
?F	2501
F"	2495
tX	2491
pK	2482
Jg	2475
Lz	2475
Q.	2471
>T	2469
Y.	2464
VF	2460
B"	2459
;,	2457
Wk	2451
Vv	2449
UM	2447
dX	2447
Wx	2446
X"	2446
Ku	2436
?s	2434
/L	2431
Rj	2429
?'	2423
>p	2418
QF	2412
j-	2390
Dq	2367
>r	2364
jp	2359
oX	2356
xH	2355
j'	2341
;K	2339
Aq	2331
wV	2330
DX	2329
oY	2327
Ug	2323
WG	2322
k?	2318
?L	2308
Gw	2301
Iq	2296
Kw	2292
Ck	2291
Jt	2291
"J	2283
">	2278
ZN	2274
Jk	2273
zu	2273
Vp	2268
uL	2268
vT	2267
-?	2266
mQ	2261
vV	2253
Qo	2252
D;	2248
xE	2243
tZ	2229
Eq	2208
W:	2206
>w	2204
vO	2201
wZ	2196
Sk	2191
Wf	2188
bT	2187
Mq	2183
O;	2181
bD	2180
Uw	2178
Kh	2170
?m	2168
<'	2164
HH	2163
Q,	2160
;x	2137
qj	2129
XP	2124
uB	2124
Vy	2114
qg	2114
Fp	2108
?R	2098
/X	2089
Cx	2089
;Q	2088
aZ	2079
qA	2076
WV	2073
;E	2072
yY	2065
TQ	2051
Wh	2048
GG	2040
b?	2039
/q	2034
FV	2034
fY	2024
Zm	2016
iV	2013
uA	2009
Xn	2003
Zc	2002
bM	1999
;W	1993
w>	1993
f?	1991
RX	1988
<x	1979
K"	1973
Ek	1971
KB	1970
PK	1968
uO	1961
-<	1949
Hk	1934
v<	1924
y>	1923
Nz	1912
jh	1912
>I	1911
Y:	1903
cV	1903
Hx	1900
p?	1897
w?	1887
Y-	1886
WU	1885
Z-	1872
ux	1859
>/	1854
Bz	1848
C?	1837
Fq	1832
WW	1827
:X	1809
vP	1807
oZ	1803
Q/	1797
'K	1796
?o	1793
BY	1792
/U	1783
B/	1782
JM	1780
Hh	1776
Vh	1772
VU	1771
bF	1766
'Y	1763
/<	1761
Z,	1757
KG	1752
JS	1747
CX	1746
vE	1744
jq	1742
CK	1728
V"	1728
Yk	1726
bR	1726
Um	1719
zC	1713
M;	1708
Gh	1703
hY	1703
vI	1703
Rk	1701
<;	1695
Wg	1695
'G	1691
bI	1690
vB	1688
qz	1679
rZ	1679
BQ	1676
Uh	1669
D<	1668
</	1661
m<	1661
:?	1660
jN	1653
Y"	1651
GY	1646
HX	1635
Vu	1634
hZ	1633
qC	1626
kK	1619
q"	1618
zE	1618
Kx	1613
iU	1610
lY	1607
/K	1606
oQ	1604
WH	1601
PX	1592
<y	1588
gY	1588
;z	1584
EX	1584
Tq	1584
Xb	1581
<w	1575
bL	1568
Ze	1564
>x	1562
Lq	1553
pV	1552
VO	1550
?e	1549
gX	1548
XN	1547
fZ	1539
UY	1538
Kz	1537
C;	1536
Gz	1536
Ou	1535
KU	1529
PV	1524
<g	1516
?E	1515
Xt	1504
GX	1503
Yv	1499
xW	1496
K.	1494
uR	1491
XF	1482
/>	1478
Zl	1477
Xf	1472
kU	1471
vR	1466
;;	1459
NZ	1454
/V	1449
YW	1449
bE	1449
iK	1448
j<	1448
uI	1448
xQ	1448
Xp	1446
U/	1445
kJ	1442
GW	1437
vq	1436
wK	1435
pJ	1434
?w	1428
BH	1428
BK	1428
'>	1416
Rx	1413
b>	1413
bO	1402
Yh	1399
LX	1395
UW	1394
X/	1393
?:	1390
aY	1388
uH	1383
?r	1380
>R	1377
?G	1369
Vb	1365
Gk	1353
EJ	1348
>h	1346
Cj	1346
PQ	1342
iJ	1336
qu	1334
>P	1314
<q	1311
MZ	1300
zA	1293
uW	1267
Y'	1260
qx	1260
>L	1258
IQ	1254
KW	1249
'W	1244
Zk	1240
QB	1237
"Z	1236
:Z	1235
?c	1234
JP	1234
xK	1224
Kg	1223
Xw	1223
Zi	1222
Rz	1221
VX	1218
NQ	1213
fX	1213
W"	1211
JL	1209
jx	1203
FQ	1202
HK	1201
<T	1198
FY	1194
zD	1194
B;	1193
yZ	1191
bW	1187
Cz	1184
>E	1177
Pz	1171
JN	1170
Z.	1170
xV	1169
?U	1168
K/	1167
'X	1160
Zt	1155
ZO	1152
:>	1150
Xl	1150
qq	1146
KV	1142
hQ	1141
>X	1137
/G	1134
Vk	1134
Y/	1132
?h	1130
>D	1122
J,	1118
V'	1116
<E	1115
u<	1113
XW	1112
Qs	1109
Zh	1108
DQ	1107
Hq	1101
mX	1101
OX	1098
zI	1098
XV	1097
qT	1093
K'	1087
Z"	1087
KH	1077
ZS	1075
Zf	1072
Jz	1071
Iy	1070
;U	1068
G;	1062
P<	1054
MY	1052
zT	1051
pU	1049
hX	1046
VG	1039
bK	1038
YY	1033
?n	1027
U;	1027
:;	1023
Zs	1021
Zy	1018
Xd	1009
yX	1007
KK	1006
?J	1005
>u	995
Fh	994
kV	993
H;	992
T<	989
wU	986
;'	979
JK	979
Gj	977
Fj	972
XZ	972
<v	971
JA	965
/?	961
EZ	957
x?	956
xG	953
vL	947
Az	943
IX	943
Cq	942
Xv	942
Wz	937
HJ	934
Qr	933
lZ	932
bH	929
X'	928
J"	926
>B	924
Z:	914
w<	914
Xm	912
Xg	909
>O	904
Ez	903
W/	896
kY	895
T?	894
mY	889
/N	888
Un	886
ZI	885
zq	884
G/	883
,>	868
VB	865
TZ	858
Hz	855
JB	855
VH	852
BX	848
ZC	845
vH	842
"Q	841
V;	835
iX	830
JE	827
E<	826
;X	825
cK	825
'V	824
<L	820
?p	818
JT	811
?l	808
gZ	803
<M	800
Qu	792
v>	792
JR	786
vD	782
bU	770
QC	769
XG	769
qN	769
YQ	765
LQ	755
<C	754
zz	750
FK	748
Jo	746
DZ	744
k>	742
Fk	731
K;	730
Xx	728
j>	726
q>	726
uG	723
H<	717
b<	716
cX	715
uK	715
Qt	706
I?	703
xJ	701
zM	697
?f	691
uJ	690
zP	689
CQ	688
?/	679
aX	675
?V	673
?b	673
EQ	665
R<	664
ZE	664
j"	664
MJ	659
XY	657
vF	657
GK	653
CJ	650
Kk	648
DJ	647
L<	647
JF	643
pX	643
PJ	642
Lj	635
>g	632
Qf	627
NJ	624
bG	624
Zg	622
DK	620
J'	620
Tj	620
J-	619
vG	617
vM	616
Qp	610
C>	605
>F	604
J:	600
VW	599
HY	597
Yz	588
qI	580
F;	572
zH	567
;V	566
/Y	565
H?	565
Pq	565
zB	557
N>	556
ZW	556
Oq	555
qE	555
<j	553
q<	549
<W	547
I>	547
L>	547
F>	545
>U	539
Ox	534
VY	534
,?	533
S?	530
qk	527
cJ	525
>Z	522
BJ	520
-Z	518
O?	516
;J	514
E>	513
ZB	510
HZ	509
pY	503
Zb	495
Zu	495
<R	492
qM	492
uU	492
Nj	489
<F	487
<S	482
Zd	482
jR	482
AQ	478
BZ	478
JH	477
XH	475
>W	473
qy	471
MQ	470
R>	465
Yj	465
Ny	463
mZ	462
zS	462
Xu	461
A?	457
XQ	457
OQ	454
qL	453
Xh	451
/Z	447
Uv	447
I<	446
?>	445
YK	443
Sj	441
A<	440
Bj	437
Z'	434
OZ	432
>k	430
Vx	429
vU	429
>H	423
cY	422
;Z	420
>;	418
SJ	418
Xy	418
zF	416
<H	413
/J	406
>v	406
<z	405
<I	403
qG	403
>G	402
Yy	402
QW	400
E?	395
U<	393
WQ	392
qS	390
CZ	388
IJ	387
XK	387
uV	387
?v	385
'Z	384
ZU	384
'J	380
'Q	379
Vz	379
T>	376
vW	375
QQ	374
Z;	370
QJ	366
zN	366
?K	365
jF	365
TJ	364
ZX	364
kZ	362
<O	359
<G	358
Fz	358
JG	358
Q;	356
xX	356
S<	352
bV	351
>y	350
<k	348
S>	347
ZF	346
z?	342
PZ	341
UJ	341
F<	340
N<	340
zR	340
<N	338
Qn	334
wX	334
bJ	333
A>	332
?y	331
vK	329
z>	328
zL	327
UX	318
iY	317
?u	314
V/	313
iZ	312
zO	312
Qc	311
YX	310
>?	309
Qd	301
ZH	300
uX	299
Q"	297
U>	297
<D	296
GZ	293
?x	288
Dj	286
;Y	284
JJ	280
vX	280
UZ	276
M>	275
N?	271
P?	270
Zw	270
HQ	269
Hj	269
ZL	269
R?	268
kX	264
?g	263
M?	263
Iz	262
LJ	252
Jx	250
Q'	248
pQ	248
Pj	245
QL	245
QX	244
Y;	242
wQ	242
<B	239
Q:	235
B<	234
ZZ	233
JW	231
O>	231
zj	228
zU	227
WK	226
X<	224
VK	223
uY	223
QR	222
X;	222
Ix	221
D?	220
qR	220
Qw	219
IZ	218
>z	217
>q	215
>j	214
Uy	214
cQ	214
pZ	214
Kj	211
zG	211
FZ	209
M<	208
bZ	208
jC	208
L?	203
Tz	202
Oz	196
jS	196
Qb	195
JY	194
QM	193
kQ	192
Zz	190
zW	190
G>	188
Ql	188
>V	186
QD	186
YZ	185
bX	185
FJ	184
jT	184
G?	183
xY	183
B?	182
U?	182
WX	182
<U	179
iQ	178
zx	177
zK	176
qB	174
;<	170
Vj	168
WJ	168
UQ	167
;>	166
F?	166
ZK	165
KX	164
D>	162
>Y	160
JU	152
Uq	152
Zv	152
ZM	150
Jj	149
P>	149
qD	149
uZ	148
bQ	147
qF	147
Qy	145
J/	143
jM	143
B>	142
YJ	140
Qh	139
Z/	139
JV	138
jD	134
<X	132
qO	129
zJ	129
Xq	125
Ux	123
>J	122
Qm	122
V?	122
Uz	121
jL	121
V>	120
Yx	119
qH	118
O<	117
bY	116
GJ	115
Wj	114
vY	113
?Q	112
Xk	111
qQ	110
z<	110
Bq	109
q?	106
xZ	106
Gx	105
K>	105
Y<	105
cZ	105
jA	105
>Q	103
QH	102
Kq	97
qW	97
jB	94
VJ	93
zV	93
?k	92
jP	92
H>	90
X?	90
JX	89
?Z	88
jI	88
G<	87
uQ	87
?j	82
KJ	81
Zj	81
X>	80
QU	79
VZ	79
Vq	79
qP	78
>K	77
W?	76
WZ	76
Z>	74
<?	72
ZG	72
W;	68
Wq	68
qU	68
zQ	66
GQ	65
jH	65
zZ	65
ZV	64
Uj	62
Qx	57
Z?	57
QV	55
jG	55
<Y	53
QG	53
XJ	53
qX	53
Jq	52
;?	50
J;	50
jW	50
qV	50
W>	49
ZY	49
Y?	47
vJ	47
Q?	46
?X	45
JZ	45
?q	44
K?	44
?z	43
Y>	41
Qq	40
zX	40
KQ	37
Zx	37
Qv	36
ZJ	36
vZ	36
JQ	35
Xj	35
Xz	35
jK	35
qK	35
j?	34
KZ	32
Yq	32
<V	31
Qg	31
jO	31
zY	30
J?	27
vQ	26
Qj	25
Qz	25
jE	25
VQ	24
Gq	20
Qk	20
V<	19
QK	18
Q<	17
J>	15
jJ	15
jZ	13
qZ	12
QY	11
W<	11
ZQ	11
Zq	11
J<	10
qY	10
qJ	9
K<	8
jU	8
jQ	6
jV	6
jY	6
QZ	5
Z<	3
<K	2
<J	1
<Q	1
jX	1
